course_id,university_id,university_name,country,city,region,field,level,program_name,roi_score,employment_rate,mean_start_salary,tuition_fee_intl,satisfaction_score,teaching_quality,difficulty_score,program_selectivity,description
C0309,U087,Global University,UK,London,Europe,International Business,Certificate,Certificate in International Business,75.04477158943658,85.5,107016,29722,88.45656970729742,74.63529402033974,79.54267478364817,0.49,"This certificate program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in London, UK and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0310,U032,Applied University,UK,London,Europe,Business Analytics,Masters,Masters in Business Analytics,75.12832530452447,79.1,100077,23997,91.93157469118077,68.18470082156745,100.0,0.32,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in London, UK and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0311,U029,Riverside University,Japan,Tokyo,Asia-Pacific,Cybersecurity,Bachelors,Bachelors in Cybersecurity,81.75003525656427,85.7,115010,25814,70.20267033015335,59.17761048281912,84.10375570731429,0.47,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0312,U003,Riverside University,Singapore,Singapore,Asia-Pacific,Computer Science,Bachelors,Bachelors in Computer Science,75.3209025895348,88.0,108514,41325,72.0641972062931,72.07855817906051,72.59981204900187,0.05,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0313,U141,Metro University,Japan,Tokyo,Asia-Pacific,International Business,Masters,Masters in International Business,78.20869806988567,88.9,97694,46128,72.1617160655533,67.29320809501696,76.38451426067172,0.21,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0314,U140,Metro University,UK,Manchester,Europe,Business Analytics,Masters,Masters in Business Analytics,68.47255374623914,82.7,108671,50133,57.101945778139026,96.58582675740081,89.09797513073282,0.28,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0315,U055,Global University,Canada,Calgary,North America,Marketing Analytics,Masters,Masters in Marketing Analytics,66.57515108463248,82.2,108154,69890,74.03166488582461,89.5110180653302,59.543631706639005,0.57,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0316,U072,Global University,Netherlands,Amsterdam,Europe,Business Analytics,Bachelors,Bachelors in Business Analytics,76.50200982923796,81.5,107483,27607,97.33913186695767,73.69836593546144,47.75856663265016,0.35,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0317,U065,Pacific University,USA,San Diego,North America,Computer Science,Masters,Masters in Computer Science,82.69084652024038,90.6,106111,33397,95.09977002143607,68.00419350624581,58.008738897086,0.05,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0318,U077,Northbridge University,Netherlands,Rotterdam,Europe,Engineering Management,Bachelors,Bachelors in Engineering Management,77.36173186765565,82.3,105203,34021,95.6347271925577,78.29139315468498,88.43355644955528,0.16,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Rotterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in consulting."
C0319,U029,Riverside University,Japan,Tokyo,Asia-Pacific,Business Analytics,Masters,Masters in Business Analytics,84.06357427746786,94.8,113352,28810,65.11281831646018,82.77390146985246,69.18426565329642,0.57,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0320,U050,Summit University,Netherlands,Utrecht,Europe,Finance,Bachelors,Bachelors in Finance,76.82981512869053,82.8,99219,20538,75.00534987597,73.69093005482372,59.84850869322914,0.43,"This bachelors program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0321,U108,Applied University,Australia,Brisbane,Asia-Pacific,Information Systems,Masters,Masters in Information Systems,74.73082123432265,87.2,97623,54394,66.55628648791388,77.03821559713312,67.44535569613214,0.44,"This masters program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0322,U013,Summit University,USA,Austin,North America,Data Science,MBA,MBA in Data Science,71.10955220054035,76.3,89904,25236,55.40735733821256,85.04942618677501,72.58970714932845,0.13,"This mba program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0323,U020,Pacific University,Australia,Melbourne,Asia-Pacific,Finance,MBA,MBA in Finance,76.82541736769397,90.0,104118,22739,74.47871700070627,72.50978861768274,71.37828545784367,0.41,"This mba program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0324,U033,Applied University,Netherlands,Amsterdam,Europe,Cybersecurity,Bachelors,Bachelors in Cybersecurity,82.36104906463537,91.7,102884,38599,56.32253663476923,77.8067645395295,60.11198478053994,0.06,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0325,U104,Applied University,USA,San Diego,North America,Economics,Bachelors,Bachelors in Economics,76.93039421428371,91.0,92965,15612,78.89391040824519,63.17624446760469,76.21130697315581,0.28,"This bachelors program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking high ROI. Graduates commonly target roles in analytics."
C0326,U126,Pacific University,Germany,Munich,Europe,International Business,Masters,Masters in International Business,82.60522482596184,77.3,93833,8977,93.15508792967177,89.55368660303319,76.1607872823132,0.41,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Munich, Germany and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0327,U122,Summit University,Netherlands,Utrecht,Europe,Business Analytics,Bachelors,Bachelors in Business Analytics,79.33678275680157,83.8,104452,29320,84.3126165134795,73.20430363981427,53.83967976384672,0.28,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0328,U119,Riverside University,UK,Edinburgh,Europe,Computer Science,Bachelors,Bachelors in Computer Science,77.77661145741008,84.4,107039,20267,78.80062758314723,81.65225996854454,51.096889299574,0.43,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0329,U007,Global University,Australia,Melbourne,Asia-Pacific,Economics,MBA,MBA in Economics,88.98908442838963,96.1,120987,33201,85.33950298283627,99.03356621967961,60.71391326674009,0.21,"This mba program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0330,U021,Global University,Canada,Montreal,North America,Engineering Management,Masters,Masters in Engineering Management,74.06162130787635,82.9,102800,52143,46.3951773361375,68.60513063038195,87.332262618025,0.18,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0331,U147,Summit University,Japan,Osaka,Asia-Pacific,Cybersecurity,Masters,Masters in Cybersecurity,73.69366144102334,90.4,110106,36123,68.87421872531152,89.27263491274294,63.388345853115254,0.34,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0332,U001,Global University,Netherlands,Amsterdam,Europe,Economics,Masters,Masters in Economics,82.19710692982333,99.0,120809,38792,64.61130744358412,71.15213183338395,100.0,0.16,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0333,U002,Northbridge University,Singapore,Singapore,Asia-Pacific,Cybersecurity,Bachelors,Bachelors in Cybersecurity,70.28475910021245,80.3,100446,23449,76.87472548126104,61.93899556798607,73.80182051147638,0.32,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0334,U049,Riverside University,Singapore,Singapore,Asia-Pacific,Finance,Masters,Masters in Finance,82.12807629619425,87.8,119908,23661,85.53285077970736,77.18763337078033,70.7659734461451,0.34,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0335,U121,Global University,USA,Seattle,North America,Engineering Management,Masters,Masters in Engineering Management,71.55899721204904,86.8,101931,37651,71.2731341824775,68.2471321714036,62.401590510316694,0.49,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Seattle, USA and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0336,U104,Applied University,USA,San Diego,North America,Computer Science,Bachelors,Bachelors in Computer Science,79.30472555084089,78.1,78824,15707,83.50500066427621,75.97017565129862,76.1732120379667,0.41,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0337,U143,Pacific University,USA,Chicago,North America,Engineering Management,Certificate,Certificate in Engineering Management,69.43806725438941,85.9,118125,40251,76.85337586924763,83.74788045885754,69.09500946398477,0.36,"This certificate program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Chicago, USA and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0338,U081,Metro University,Netherlands,Utrecht,Europe,Computer Science,MBA,MBA in Computer Science,82.22037434099673,88.0,113151,33305,83.20473872769047,76.04578981962966,74.66472277650526,0.39,"This mba program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0339,U105,Applied University,Australia,Sydney,Asia-Pacific,Finance,Certificate,Certificate in Finance,71.29448373899702,87.5,103622,54715,79.53673055006618,88.40795740352883,72.01616541636062,0.33,"This certificate program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0340,U127,Global University,UK,Manchester,Europe,Cybersecurity,Masters,Masters in Cybersecurity,78.42426820200305,79.4,123393,18677,87.11257292857864,100.0,89.48653665638938,0.18,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0341,U108,Applied University,Australia,Brisbane,Asia-Pacific,Finance,Bachelors,Bachelors in Finance,67.46971157526733,79.5,80119,43076,67.70495125333866,68.3951092097598,86.64129233862576,0.05,"This bachelors program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0342,U061,Metro University,Germany,Hamburg,Europe,Data Science,Masters,Masters in Data Science,79.2011176045201,82.9,104468,41123,99.19005646611802,75.97698278233395,74.45966299678832,0.13,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0343,U150,Metro University,UK,Edinburgh,Europe,International Business,Bachelors,Bachelors in International Business,77.61319237047464,90.3,91179,29045,64.72185692771964,56.3192118255259,63.73680486711147,0.06,"This bachelors program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0344,U058,Metro University,UK,Edinburgh,Europe,Marketing Analytics,Masters,Masters in Marketing Analytics,77.5266971095836,85.7,100481,50191,98.93182535458858,82.2548197518535,99.48595774541552,0.4,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0345,U007,Global University,Australia,Melbourne,Asia-Pacific,Engineering Management,Masters,Masters in Engineering Management,78.09669489997725,96.7,97929,33474,87.48687395274224,93.47885785065664,69.82201895244783,0.27,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking high ROI. Graduates commonly target roles in analytics."
C0346,U015,Pacific University,Australia,Brisbane,Asia-Pacific,Economics,Masters,Masters in Economics,78.60893839321449,77.5,97555,33452,86.34382144444345,72.43990071825917,56.293721102827625,0.3,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0347,U040,Applied University,USA,Chicago,North America,Computer Science,Masters,Masters in Computer Science,71.71890083823821,72.7,100566,22140,95.7831056266915,98.20619252995361,62.93808783791228,0.6,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Chicago, USA and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0348,U117,Summit University,Australia,Melbourne,Asia-Pacific,Engineering Management,Masters,Masters in Engineering Management,77.47067285709663,75.6,102852,30271,100.0,74.94252316433959,66.04424246020781,0.16,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0349,U092,Global University,Australia,Brisbane,Asia-Pacific,Engineering Management,Masters,Masters in Engineering Management,81.23549515203995,96.1,106036,38909,81.70891619400544,69.57967992889334,55.125754265791464,0.3,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0350,U139,Applied University,Japan,Tokyo,Asia-Pacific,Finance,Masters,Masters in Finance,77.1790905376385,82.1,89940,34381,94.67791125474483,96.8743510813713,72.53985615456729,0.5,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0351,U081,Metro University,Netherlands,Utrecht,Europe,Finance,Masters,Masters in Finance,77.91408019311497,85.2,111389,40144,67.99342956448524,84.00599954354223,59.72619136312807,0.33,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0352,U147,Summit University,Japan,Osaka,Asia-Pacific,Marketing Analytics,Masters,Masters in Marketing Analytics,77.92574592175096,91.3,104105,42302,61.186212232538445,71.72977970234342,69.0868202565116,0.05,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Osaka, Japan and is designed for students seeking high ROI. Graduates commonly target roles in analytics."
C0353,U127,Global University,UK,Manchester,Europe,Data Science,Masters,Masters in Data Science,79.21990091345678,85.8,109278,25975,95.4764587219856,92.99928712370428,85.08747877414295,0.32,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0354,U116,Riverside University,Canada,Vancouver,North America,Finance,Masters,Masters in Finance,78.15822945143063,85.9,96764,29000,93.52010703307127,61.980497160523086,53.699669261751154,0.19,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Vancouver, Canada and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0355,U121,Global University,USA,Seattle,North America,International Business,Bachelors,Bachelors in International Business,68.44872515003203,83.5,102659,31763,78.79494492133708,63.39992624350704,64.47200024399862,0.52,"This bachelors program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Seattle, USA and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0356,U119,Riverside University,UK,Edinburgh,Europe,Cybersecurity,Masters,Masters in Cybersecurity,80.5787126428652,85.0,108501,14841,98.62392931510495,69.11646954263284,65.00161509874137,0.06,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0357,U008,Northbridge University,Germany,Hamburg,Europe,Business Analytics,Bachelors,Bachelors in Business Analytics,76.98337395628796,88.8,111522,43092,81.01987003221902,74.79211574058698,57.57594065026889,0.14,"This bachelors program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Hamburg, Germany and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0358,U144,Pacific University,UK,Edinburgh,Europe,Marketing Analytics,Masters,Masters in Marketing Analytics,75.60637118138047,80.1,111376,33419,86.20843980943837,77.79527351012719,72.60704752206706,0.08,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0359,U057,Pacific University,Germany,Frankfurt,Europe,Computer Science,Masters,Masters in Computer Science,78.30031023259978,90.3,105919,28156,78.78699065880024,84.71084777638669,88.203501532122,0.2,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Frankfurt, Germany and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0360,U066,Applied University,USA,Austin,North America,Marketing Analytics,Masters,Masters in Marketing Analytics,69.05907275215547,82.8,107288,35149,74.72672643238685,86.05913983024571,62.66717265020062,0.33,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking international mobility. Graduates commonly target roles in finance."
C0361,U094,Northbridge University,Netherlands,Rotterdam,Europe,Engineering Management,Bachelors,Bachelors in Engineering Management,74.7859429279305,85.3,105852,38730,80.5573563308851,84.3927428284459,62.527469717063624,0.28,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Rotterdam, Netherlands and is designed for students seeking international mobility. Graduates commonly target roles in consulting."
C0362,U015,Pacific University,Australia,Brisbane,Asia-Pacific,Economics,Bachelors,Bachelors in Economics,67.1385230417394,73.8,94978,40038,90.68157034916115,71.55770755535423,49.33920132210373,0.12,"This bachelors program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0363,U080,Northbridge University,Canada,Calgary,North America,Economics,Masters,Masters in Economics,76.94382964141224,96.0,103084,45902,84.4890999875035,79.09651397520078,59.86939124077262,0.36,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0364,U086,Summit University,Australia,Melbourne,Asia-Pacific,Marketing Analytics,Bachelors,Bachelors in Marketing Analytics,67.1062829765739,78.9,90050,32678,98.06052779095101,68.03205578030594,65.54787576640473,0.34,"This bachelors program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0365,U113,Northbridge University,Netherlands,Utrecht,Europe,Information Systems,Bachelors,Bachelors in Information Systems,78.73872270660084,92.6,114058,49911,79.5799053226436,83.5707411305016,52.084041231903875,0.28,"This bachelors program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in analytics."
C0366,U068,Global University,Netherlands,Utrecht,Europe,International Business,Bachelors,Bachelors in International Business,70.25895013632152,90.8,105645,43167,48.9435674249991,61.73671191124444,37.22109273017526,0.62,"This bachelors program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0367,U009,Northbridge University,USA,Austin,North America,Cybersecurity,Masters,Masters in Cybersecurity,57.685941864545995,77.2,94117,38056,69.20066199486122,83.47272535621768,67.21392291719164,0.35,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0368,U065,Pacific University,USA,San Diego,North America,International Business,Masters,Masters in International Business,77.22972555801404,89.5,100869,35621,97.47474415526534,64.94522547726343,57.4025333069201,0.1,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0369,U058,Metro University,UK,Edinburgh,Europe,Marketing Analytics,Bachelors,Bachelors in Marketing Analytics,66.47471894072041,81.8,96985,53544,54.72906893839752,74.0549983865735,83.22508116225717,0.18,"This bachelors program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0370,U104,Applied University,USA,San Diego,North America,Information Systems,Bachelors,Bachelors in Information Systems,79.16297139137536,88.8,95742,14628,79.5945669006432,74.79985669119259,64.808209105464,0.17,"This bachelors program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0371,U013,Summit University,USA,Austin,North America,Computer Science,Masters,Masters in Computer Science,78.5517213733109,81.7,113831,24863,79.57756085664762,83.46279001626998,66.23796349974081,0.38,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0372,U129,Pacific University,Singapore,Singapore,Asia-Pacific,Engineering Management,Bachelors,Bachelors in Engineering Management,75.15598452737672,85.6,109908,48258,66.86052823808575,84.22474207983224,80.90341851628571,0.29,"This bachelors program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0373,U132,Metro University,Canada,Montreal,North America,Computer Science,Masters,Masters in Computer Science,76.93787819114634,91.9,106208,31987,90.6212897774105,92.97721055978255,53.21829014730562,0.05,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0374,U039,Summit University,Singapore,Singapore,Asia-Pacific,Finance,Bachelors,Bachelors in Finance,74.07002179974408,75.3,83419,22658,76.57821791254862,67.03068800783728,72.57020305076111,0.67,"This bachelors program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
C0375,U097,Riverside University,Singapore,Singapore,Asia-Pacific,Computer Science,Masters,Masters in Computer Science,68.90927136300502,92.5,112483,31858,51.09882927672109,94.36588972533794,79.94392759685583,0.32,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0376,U065,Pacific University,USA,San Diego,North America,International Business,Bachelors,Bachelors in International Business,79.35255773360738,86.5,113110,29768,89.51838039308204,54.943010543543025,61.51026666442563,0.21,"This bachelors program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in San Diego, USA and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0377,U030,Riverside University,Singapore,Singapore,Asia-Pacific,Computer Science,Bachelors,Bachelors in Computer Science,67.6297714203006,82.8,100898,45869,63.55627933688479,72.05478130264255,59.68683447048121,0.07,"This bachelors program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking high ROI. Graduates commonly target roles in operations."
